Unnamed: 0,survived,pclass,sex,age,sibsp,parch,fare,embarked,title,cabin_deck,family_size,name_length,is_alone,fare_per_person,class_fare,fare_log,age_child,age_teen,age_young,age_adult,age_senior,is_child_female
440,1,2,0,45.0,1,1,26.25,2,3,U,3,43,0,8.75,52.5,3.305053521109253,False,False,False,True,False,0
441,0,3,1,20.0,0,0,9.5,2,2,U,1,15,1,9.5,28.5,2.3513752571634776,False,False,True,False,False,0
442,0,3,1,25.0,1,0,7.775,2,2,U,2,25,0,3.8875,23.325000000000003,2.1719067693519296,False,False,True,False,False,0
443,1,2,0,28.0,0,0,13.0,2,1,U,1,25,1,13.0,26.0,2.6390573296152584,False,False,True,False,False,0
444,1,3,1,30.0,0,0,8.1125,2,2,U,1,33,1,8.1125,24.337500000000002,2.2096470973347766,False,False,True,False,False,0
445,1,1,1,4.0,0,2,81.8583,2,0,A,3,25,0,27.2861,81.8583,4.417131919904876,True,False,False,False,False,0
446,1,2,0,13.0,0,1,19.5,2,1,U,2,33,0,9.75,39.0,3.0204248861443626,False,True,False,False,False,0
447,1,1,1,34.0,0,0,26.55,2,2,U,1,27,1,26.55,26.55,3.3160025355989236,False,False,True,False,False,0
448,1,3,0,5.0,2,1,19.2583,0,1,U,4,30,0,4.814575,57.774899999999995,3.0085645861193133,True,False,False,False,False,1
449,1,1,1,52.0,0,0,30.5,2,4,C,1,30,1,30.5,30.5,3.449987545831587,False,False,False,True,False,0
450,0,2,1,36.0,1,2,27.75,2,2,U,4,21,0,6.9375,55.5,3.3586377672433594,False,False,False,True,False,0
451,0,3,1,30.0,1,0,19.9667,2,2,U,2,31,0,9.98335,59.900099999999995,3.0429354648621407,False,False,True,False,False,0
452,0,1,1,30.0,0,0,27.75,0,2,C,1,31,1,27.75,27.75,3.3586377672433594,False,False,True,False,False,0
453,1,1,1,49.0,1,0,89.1042,0,2,C,2,24,0,44.5521,89.1042,4.500966778400217,False,False,False,True,False,0
454,0,3,1,30.0,0,0,8.05,2,2,U,1,19,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
455,1,3,1,29.0,0,0,7.8958,0,2,U,1,18,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
456,0,1,1,65.0,0,0,26.55,2,2,E,1,25,1,26.55,26.55,3.3160025355989236,False,False,False,False,True,0
457,1,1,0,35.0,1,0,51.8625,2,3,D,2,33,0,25.93125,51.8625,3.967694202798607,False,False,True,False,False,0
458,1,2,0,50.0,0,0,10.5,2,1,U,1,19,1,10.5,21.0,2.4423470353692043,False,False,False,True,False,0
459,0,3,1,30.0,0,0,7.75,1,2,U,1,21,1,7.75,23.25,2.169053700369523,False,False,True,False,False,0
460,1,1,1,48.0,0,0,26.55,2,2,E,1,19,1,26.55,26.55,3.3160025355989236,False,False,False,True,False,0
461,0,3,1,34.0,0,0,8.05,2,2,U,1,19,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
462,0,1,1,47.0,0,0,38.5,2,2,E,1,17,1,38.5,38.5,3.676300671907076,False,False,False,True,False,0
463,0,2,1,48.0,0,0,13.0,2,2,U,1,28,1,13.0,26.0,2.6390573296152584,False,False,False,True,False,0
464,0,3,1,30.0,0,0,8.05,2,2,U,1,18,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
465,0,3,1,38.0,0,0,7.05,2,2,U,1,31,1,7.05,21.15,2.0856720914304723,False,False,False,True,False,0
466,0,2,1,30.0,0,0,0.0,2,2,U,1,21,1,0.0,0.0,0.0,False,False,True,False,False,0
467,0,1,1,56.0,0,0,26.55,2,2,U,1,26,1,26.55,26.55,3.3160025355989236,False,False,False,True,False,0
468,0,3,1,30.0,0,0,7.725,1,2,U,1,18,1,7.725,23.174999999999997,2.1661924680884908,False,False,True,False,False,0
469,1,3,0,0.75,2,1,19.2583,0,1,U,4,29,0,4.814575,57.774899999999995,3.0085645861193133,True,False,False,False,False,1
470,0,3,1,30.0,0,0,7.25,2,2,U,1,17,1,7.25,21.75,2.1102132003465894,False,False,True,False,False,0
471,0,3,1,38.0,0,0,8.6625,2,2,U,1,15,1,8.6625,25.987499999999997,2.2682524139135403,False,False,False,True,False,0
472,1,2,0,33.0,1,2,27.75,2,3,U,4,39,0,6.9375,55.5,3.3586377672433594,False,False,True,False,False,0
473,1,2,0,23.0,0,0,13.7917,0,3,D,1,44,1,13.7917,27.5834,2.694066212646058,False,False,True,False,False,0
474,0,3,0,22.0,0,0,9.8375,2,1,U,1,27,1,9.8375,29.512500000000003,2.3830123421066602,False,False,True,False,False,0
475,0,1,1,30.0,0,0,52.0,2,2,A,1,27,1,52.0,52.0,3.970291913552122,False,False,True,False,False,0
476,0,2,1,34.0,1,0,21.0,2,2,U,2,23,0,10.5,42.0,3.091042453358316,False,False,True,False,False,0
477,0,3,1,29.0,1,0,7.0458,2,2,U,2,25,0,3.5229,21.1374,2.0851502161468174,False,False,True,False,False,0
478,0,3,1,22.0,0,0,7.5208,2,2,U,1,25,1,7.5208,22.5624,2.142510233146819,False,False,True,False,False,0
479,1,3,0,2.0,0,1,12.2875,2,1,U,2,24,0,6.14375,36.8625,2.586823743668066,True,False,False,False,False,1
480,0,3,1,9.0,5,2,46.9,2,0,U,8,30,0,5.8625,140.7,3.8691155044168695,True,False,False,False,False,0
481,0,2,1,30.0,0,0,0.0,2,2,U,1,32,1,0.0,0.0,0.0,False,False,True,False,False,0
482,0,3,1,50.0,0,0,8.05,2,2,U,1,24,1,8.05,24.150000000000002,2.2027647577118348,False,False,False,True,False,0
483,1,3,0,63.0,0,0,9.5875,2,3,U,1,22,1,9.5875,28.762500000000003,2.3596740599781727,False,False,False,False,True,0
484,1,1,1,25.0,1,0,91.0792,0,2,B,2,23,0,45.5396,91.0792,4.5226490762785785,False,False,True,False,False,0
485,0,3,0,21.0,3,1,25.4667,2,1,U,5,22,0,5.0933399999999995,76.4001,3.275887339030031,False,False,True,False,False,0
486,1,1,0,35.0,1,0,90.0,2,3,C,2,47,0,45.0,90.0,4.51085950651685,False,False,True,False,False,0
487,0,1,1,58.0,0,0,29.7,0,2,B,1,23,1,29.7,29.7,3.4242626545931514,False,False,False,True,False,0
488,0,3,1,30.0,0,0,8.05,2,2,U,1,29,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
489,1,3,1,9.0,1,1,15.9,2,0,U,3,37,0,5.3,47.7,2.8273136219290276,True,False,False,False,False,0
490,0,3,1,30.0,1,0,19.9667,2,2,U,2,36,0,9.98335,59.900099999999995,3.0429354648621407,False,False,True,False,False,0
491,0,3,1,21.0,0,0,7.25,2,2,U,1,19,1,7.25,21.75,2.1102132003465894,False,False,True,False,False,0
492,0,1,1,55.0,0,0,30.5,2,2,C,1,26,1,30.5,30.5,3.449987545831587,False,False,False,True,False,0
493,0,1,1,71.0,0,0,49.5042,0,2,U,1,23,1,49.5042,49.5042,3.922056501139853,False,False,False,False,True,0
494,0,3,1,21.0,0,0,8.05,2,2,U,1,26,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
495,0,3,1,30.0,0,0,14.4583,0,2,U,1,21,1,14.4583,43.3749,2.738146075922933,False,False,True,False,False,0
496,1,1,0,54.0,1,0,78.2667,0,1,D,2,30,0,39.13335,78.2667,4.37281811610993,False,False,False,True,False,0
497,0,3,1,30.0,0,0,15.1,2,2,U,1,31,1,15.1,45.3,2.7788192719904172,False,False,True,False,False,0
498,0,1,0,25.0,1,2,151.55,2,3,C,4,47,0,37.8875,151.55,5.027492411162679,False,False,True,False,False,0
499,0,3,1,24.0,0,0,7.7958,2,2,U,1,18,1,7.7958,23.3874,2.174274334826008,False,False,True,False,False,0
500,0,3,1,17.0,0,0,8.6625,2,2,U,1,16,1,8.6625,25.987499999999997,2.2682524139135403,False,True,False,False,False,0
501,0,3,0,21.0,0,0,7.75,1,1,U,1,19,1,7.75,23.25,2.169053700369523,False,False,True,False,False,0
502,0,3,0,21.0,0,0,7.6292,1,1,U,1,30,1,7.6292,22.8876,2.155151800914312,False,False,True,False,False,0
503,0,3,0,37.0,0,0,9.5875,2,1,U,1,30,1,9.5875,28.762500000000003,2.3596740599781727,False,False,False,True,False,0
504,1,1,0,16.0,0,0,86.5,2,1,B,1,21,1,86.5,86.5,4.471638793363569,False,True,False,False,False,0
505,0,1,1,18.0,1,0,108.9,0,2,C,2,42,0,54.45,108.9,4.699570861409576,False,True,False,False,False,0
506,1,2,0,33.0,0,2,26.0,2,3,U,3,45,0,8.666666666666666,52.0,3.295836866004329,False,False,True,False,False,0
507,1,1,1,30.0,0,0,26.55,2,2,U,1,45,1,26.55,26.55,3.3160025355989236,False,False,True,False,False,0
508,0,3,1,28.0,0,0,22.525,2,2,U,1,24,1,22.525,67.57499999999999,3.1580636854714434,False,False,True,False,False,0
509,1,3,1,26.0,0,0,56.4958,2,2,U,1,14,1,56.4958,169.4874,4.05171190165724,False,False,True,False,False,0
510,1,3,1,29.0,0,0,7.75,1,2,U,1,24,1,7.75,23.25,2.169053700369523,False,False,True,False,False,0
511,0,3,1,30.0,0,0,8.05,2,2,U,1,17,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
512,1,1,1,36.0,0,0,26.2875,2,2,E,1,25,1,26.2875,26.2875,3.3064287218760624,False,False,False,True,False,0
513,1,1,0,54.0,1,0,59.4,0,3,U,2,46,0,29.7,59.4,4.100989104940769,False,False,False,True,False,0
514,0,3,1,24.0,0,0,7.4958,2,2,U,1,17,1,7.4958,22.4874,2.139571923732859,False,False,True,False,False,0
515,0,1,1,47.0,0,0,34.0208,2,2,D,1,28,1,34.0208,34.0208,3.5559421706858756,False,False,False,True,False,0
516,1,2,0,34.0,0,0,10.5,2,3,F,1,28,1,10.5,21.0,2.4423470353692043,False,False,True,False,False,0
517,0,3,1,30.0,0,0,24.15,1,2,U,1,17,1,24.15,72.44999999999999,3.224857896545748,False,False,True,False,False,0
518,1,2,0,36.0,1,0,26.0,2,3,U,2,52,0,13.0,52.0,3.295836866004329,False,False,False,True,False,0
519,0,3,1,32.0,0,0,7.8958,2,2,U,1,19,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
520,1,1,0,30.0,0,0,93.5,2,1,B,1,21,1,93.5,93.5,4.548599834499697,False,False,True,False,False,0
521,0,3,1,22.0,0,0,7.8958,2,2,U,1,15,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
522,0,3,1,30.0,0,0,7.225,0,2,U,1,18,1,7.225,21.674999999999997,2.1071782966514356,False,False,True,False,False,0
523,1,1,0,44.0,0,1,57.9792,0,3,B,2,47,0,28.9896,57.9792,4.077184839375167,False,False,False,True,False,0
524,0,3,1,30.0,0,0,7.2292,0,2,U,1,17,1,7.2292,21.6876,2.1076888046179385,False,False,True,False,False,0
525,0,3,1,40.5,0,0,7.75,1,2,U,1,18,1,7.75,23.25,2.169053700369523,False,False,False,True,False,0
526,1,2,0,50.0,0,0,10.5,2,1,U,1,20,1,10.5,21.0,2.4423470353692043,False,False,False,True,False,0
527,0,1,1,30.0,0,0,221.7792,2,2,C,1,18,1,221.7792,221.7792,5.406181146423973,False,False,True,False,False,0
528,0,3,1,39.0,0,0,7.925,2,2,U,1,25,1,7.925,23.775,2.188856327665703,False,False,False,True,False,0
529,0,2,1,23.0,2,1,11.5,2,2,U,4,27,0,2.875,23.0,2.5257286443082556,False,False,True,False,False,0
530,1,2,0,2.0,1,1,26.0,2,1,U,3,24,0,8.666666666666666,52.0,3.295836866004329,True,False,False,False,False,1
531,0,3,1,30.0,0,0,7.2292,0,2,U,1,17,1,7.2292,21.6876,2.1076888046179385,False,False,True,False,False,0
532,0,3,1,17.0,1,1,7.2292,0,2,U,3,20,0,2.409733333333333,21.6876,2.1076888046179385,False,True,False,False,False,0
533,1,3,0,35.0,0,2,22.3583,0,3,U,3,38,0,7.452766666666666,67.0749,3.1509523813392697,False,False,True,False,False,0
534,0,3,0,30.0,0,0,8.6625,2,1,U,1,19,1,8.6625,25.987499999999997,2.2682524139135403,False,False,True,False,False,0
535,1,2,0,7.0,0,2,26.25,2,1,U,3,22,0,8.75,52.5,3.305053521109253,True,False,False,False,False,1
536,0,1,1,45.0,0,0,26.55,2,4,B,1,33,1,26.55,26.55,3.3160025355989236,False,False,False,True,False,0
537,1,1,0,30.0,0,0,106.425,0,1,U,1,19,1,106.425,106.425,4.676792929661059,False,False,True,False,False,0
538,0,3,1,30.0,0,0,14.5,2,2,U,1,24,1,14.5,43.5,2.740840023925201,False,False,True,False,False,0
539,1,1,0,22.0,0,2,49.5,0,1,B,3,34,0,16.5,49.5,3.9219733362813143,False,False,True,False,False,0
540,1,1,0,36.0,0,2,71.0,2,1,B,3,23,0,23.666666666666668,71.0,4.276666119016055,False,False,False,True,False,0
541,0,3,0,9.0,4,2,31.275,2,1,U,7,36,0,4.4678571428571425,93.82499999999999,3.4742929367327062,True,False,False,False,False,1
542,0,3,0,11.0,4,2,31.275,2,1,U,7,33,0,4.4678571428571425,93.82499999999999,3.4742929367327062,True,False,False,False,False,1
543,1,2,1,32.0,1,0,26.0,2,2,U,2,17,0,13.0,52.0,3.295836866004329,False,False,True,False,False,0
544,0,1,1,50.0,1,0,106.425,0,2,C,2,26,0,53.2125,106.425,4.676792929661059,False,False,False,True,False,0
545,0,1,1,64.0,0,0,26.0,2,2,U,1,28,1,26.0,26.0,3.295836866004329,False,False,False,False,True,0
546,1,2,0,19.0,1,0,26.0,2,3,U,2,33,0,13.0,52.0,3.295836866004329,False,False,True,False,False,0
547,1,2,1,30.0,0,0,13.8625,0,2,U,1,26,1,13.8625,27.725,2.6988412620169004,False,False,True,False,False,0
548,0,3,1,33.0,1,1,20.525,2,2,U,3,25,0,6.841666666666666,61.574999999999996,3.0692150503137943,False,False,True,False,False,0
549,1,2,1,8.0,1,1,36.75,2,0,U,3,30,0,12.25,73.5,3.6309854756950335,True,False,False,False,False,0
550,1,1,1,17.0,0,2,110.8833,0,2,C,3,27,0,36.9611,110.8833,4.717456363787216,False,True,False,False,False,0
551,0,2,1,27.0,0,0,26.0,2,2,U,1,27,1,26.0,52.0,3.295836866004329,False,False,True,False,False,0
552,0,3,1,30.0,0,0,7.8292,1,2,U,1,20,1,7.8292,23.4876,2.17806441028492,False,False,True,False,False,0
553,1,3,1,22.0,0,0,7.225,0,2,U,1,33,1,7.225,21.674999999999997,2.1071782966514356,False,False,True,False,False,0
554,1,3,0,22.0,0,0,7.775,2,1,U,1,18,1,7.775,23.325000000000003,2.1719067693519296,False,False,True,False,False,0
555,0,1,1,62.0,0,0,26.55,2,2,U,1,18,1,26.55,26.55,3.3160025355989236,False,False,False,False,True,0
556,1,1,0,48.0,1,0,39.6,0,4,A,2,65,0,19.8,39.6,3.703768066607687,False,False,False,True,False,0
557,0,1,1,30.0,0,0,227.525,0,2,U,1,19,1,227.525,227.525,5.4316456135398825,False,False,True,False,False,0
558,1,1,0,39.0,1,1,79.65,2,3,E,3,38,0,26.55,79.65,4.390118804571218,False,False,False,True,False,0
559,1,3,0,36.0,1,0,17.4,2,3,U,2,44,0,8.7,52.199999999999996,2.91235066461494,False,False,False,True,False,0
560,0,3,1,30.0,0,0,7.75,1,2,U,1,24,1,7.75,23.25,2.169053700369523,False,False,True,False,False,0
561,0,3,1,40.0,0,0,7.8958,2,2,U,1,17,1,7.8958,23.6874,2.1855792552411137,False,False,False,True,False,0
562,0,2,1,28.0,0,0,13.5,2,2,U,1,26,1,13.5,27.0,2.6741486494265287,False,False,True,False,False,0
563,0,3,1,30.0,0,0,8.05,2,2,U,1,17,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
564,0,3,0,21.0,0,0,8.05,2,1,U,1,30,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
565,0,3,1,24.0,2,0,24.15,2,2,U,3,20,0,8.049999999999999,72.44999999999999,3.224857896545748,False,False,True,False,False,0
566,0,3,1,19.0,0,0,7.8958,2,2,U,1,20,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
567,0,3,0,29.0,0,4,21.075,2,3,U,5,43,0,4.215,63.224999999999994,3.0944457464900235,False,False,True,False,False,0
568,0,3,1,30.0,0,0,7.2292,0,2,U,1,19,1,7.2292,21.6876,2.1076888046179385,False,False,True,False,False,0
569,1,3,1,32.0,0,0,7.8542,2,2,U,1,17,1,7.8542,23.5626,2.180891922715322,False,False,True,False,False,0
570,1,2,1,62.0,0,0,10.5,2,2,U,1,18,1,10.5,21.0,2.4423470353692043,False,False,False,False,True,0
571,1,1,0,53.0,2,0,51.4792,2,3,C,3,45,0,17.15973333333333,51.4792,3.960416900617205,False,False,False,True,False,0
572,1,1,1,36.0,0,0,26.3875,2,2,E,1,32,1,26.3875,26.3875,3.3100867049215847,False,False,False,True,False,0
573,1,3,0,21.0,0,0,7.75,1,1,U,1,17,1,7.75,23.25,2.169053700369523,False,False,True,False,False,0
574,0,3,1,16.0,0,0,8.05,2,2,U,1,28,1,8.05,24.150000000000002,2.2027647577118348,False,True,False,False,False,0
575,0,3,1,19.0,0,0,14.5,2,2,U,1,20,1,14.5,43.5,2.740840023925201,False,False,True,False,False,0
576,1,2,0,34.0,0,0,13.0,2,1,U,1,20,1,13.0,26.0,2.6390573296152584,False,False,True,False,False,0
577,1,1,0,39.0,1,0,55.9,2,3,E,2,41,0,27.95,55.9,4.041295341132285,False,False,False,True,False,0
578,0,3,0,35.0,1,0,14.4583,0,3,U,2,32,0,7.22915,43.3749,2.738146075922933,False,False,True,False,False,0
579,1,3,1,32.0,0,0,7.925,2,2,U,1,19,1,7.925,23.775,2.188856327665703,False,False,True,False,False,0
580,1,2,0,25.0,1,1,30.0,2,1,U,3,27,0,10.0,60.0,3.4339872044851463,False,False,True,False,False,0
581,1,1,0,39.0,1,1,110.8833,0,3,C,3,52,0,36.9611,110.8833,4.717456363787216,False,False,False,True,False,0
582,0,2,1,54.0,0,0,26.0,2,2,U,1,26,1,26.0,52.0,3.295836866004329,False,False,False,True,False,0
583,0,1,1,36.0,0,0,40.125,0,2,A,1,19,1,40.125,40.125,3.716616209085536,False,False,False,True,False,0
584,0,3,1,30.0,0,0,8.7125,0,2,U,1,19,1,8.7125,26.137500000000003,2.2734137156937657,False,False,True,False,False,0
585,1,1,0,18.0,0,2,79.65,2,1,E,3,19,0,26.55,79.65,4.390118804571218,False,True,False,False,False,0
586,0,2,1,47.0,0,0,15.0,2,2,U,1,23,1,15.0,30.0,2.772588722239781,False,False,False,True,False,0
587,1,1,1,60.0,1,1,79.2,0,2,B,3,32,0,26.400000000000002,79.2,4.384523514872469,False,False,False,True,False,0
588,0,3,1,22.0,0,0,8.05,2,2,U,1,21,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
589,0,3,1,30.0,0,0,8.05,2,2,U,1,19,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
590,0,3,1,35.0,0,0,7.125,2,2,U,1,20,1,7.125,21.375,2.094945728215801,False,False,True,False,False,0
591,1,1,0,52.0,1,0,78.2667,0,3,D,2,47,0,39.13335,78.2667,4.37281811610993,False,False,False,True,False,0
592,0,3,1,47.0,0,0,7.25,2,2,U,1,26,1,7.25,21.75,2.1102132003465894,False,False,False,True,False,0
593,0,3,0,21.0,0,2,7.75,1,1,U,3,18,0,2.5833333333333335,23.25,2.169053700369523,False,False,True,False,False,0
594,0,2,1,37.0,1,0,26.0,2,2,U,2,23,0,13.0,52.0,3.295836866004329,False,False,False,True,False,0
595,0,3,1,36.0,1,1,24.15,2,2,U,3,27,0,8.049999999999999,72.44999999999999,3.224857896545748,False,False,False,True,False,0
596,1,2,0,21.0,0,0,33.0,2,1,U,1,26,1,33.0,66.0,3.5263605246161616,False,False,True,False,False,0
597,0,3,1,49.0,0,0,0.0,2,2,U,1,19,1,0.0,0.0,0.0,False,False,False,True,False,0
598,0,3,1,30.0,0,0,7.225,0,2,U,1,17,1,7.225,21.674999999999997,2.1071782966514356,False,False,True,False,False,0
599,1,1,1,49.0,1,0,56.9292,0,4,A,2,44,0,28.4646,56.9292,4.0592215752427645,False,False,False,True,False,0
600,1,2,0,24.0,2,1,27.0,2,3,U,4,51,0,6.75,54.0,3.332204510175204,False,False,True,False,False,0
601,0,3,1,30.0,0,0,7.8958,2,2,U,1,20,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
602,0,1,1,30.0,0,0,42.4,2,2,U,1,25,1,42.4,42.4,3.770459441106359,False,False,True,False,False,0
603,0,3,1,44.0,0,0,8.05,2,2,U,1,25,1,8.05,24.150000000000002,2.2027647577118348,False,False,False,True,False,0
604,1,1,1,35.0,0,0,26.55,0,2,U,1,31,1,26.55,26.55,3.3160025355989236,False,False,True,False,False,0
605,0,3,1,36.0,1,0,15.55,2,2,U,2,29,0,7.775,46.650000000000006,2.806386101823072,False,False,False,True,False,0
606,0,3,1,30.0,0,0,7.8958,2,2,U,1,17,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
607,1,1,1,27.0,0,0,30.5,2,2,U,1,27,1,30.5,30.5,3.449987545831587,False,False,True,False,False,0
608,1,2,0,22.0,1,2,41.5792,0,3,U,4,53,0,10.3948,83.1584,3.7513658711253766,False,False,True,False,False,0
609,1,1,0,40.0,0,0,153.4625,2,1,C,1,25,1,153.4625,153.4625,5.039951348430309,False,False,False,True,False,0
610,0,3,0,39.0,1,5,31.275,2,3,U,7,57,0,4.4678571428571425,93.82499999999999,3.4742929367327062,False,False,False,True,False,0
611,0,3,1,30.0,0,0,7.05,2,2,U,1,21,1,7.05,21.15,2.0856720914304723,False,False,True,False,False,0
612,1,3,0,21.0,1,0,15.5,1,1,U,2,27,0,7.75,46.5,2.803360380906535,False,False,True,False,False,0
613,0,3,1,30.0,0,0,7.75,1,2,U,1,16,1,7.75,23.25,2.169053700369523,False,False,True,False,False,0
614,0,3,1,35.0,0,0,8.05,2,2,U,1,31,1,8.05,24.150000000000002,2.2027647577118348,False,False,True,False,False,0
615,1,2,0,24.0,1,2,65.0,2,1,U,4,19,0,16.25,130.0,4.189654742026425,False,False,True,False,False,0
616,0,3,1,34.0,1,1,14.4,2,2,U,3,25,0,4.8,43.2,2.7343675094195836,False,False,True,False,False,0
617,0,3,0,26.0,1,0,16.1,2,3,U,2,47,0,8.05,48.300000000000004,2.8390784635086144,False,False,True,False,False,0
618,1,2,0,4.0,2,1,39.0,2,1,F,4,27,0,9.75,78.0,3.6888794541139363,True,False,False,False,False,1
619,0,2,1,26.0,0,0,10.5,2,2,U,1,19,1,10.5,21.0,2.4423470353692043,False,False,True,False,False,0
620,0,3,1,27.0,1,0,14.4542,0,2,U,2,19,0,7.2271,43.3626,2.737880811060884,False,False,True,False,False,0
621,1,1,1,42.0,1,0,52.5542,2,2,D,2,28,0,26.2771,52.5542,3.9806942251907276,False,False,False,True,False,0
622,1,3,1,20.0,1,1,15.7417,0,2,U,3,16,0,5.247233333333333,47.2251,2.817902613071225,False,False,True,False,False,0
623,0,3,1,21.0,0,0,7.8542,2,2,U,1,27,1,7.8542,23.5626,2.180891922715322,False,False,True,False,False,0
624,0,3,1,21.0,0,0,16.1,2,2,U,1,27,1,16.1,48.300000000000004,2.8390784635086144,False,False,True,False,False,0
625,0,1,1,61.0,0,0,32.3208,2,2,D,1,21,1,32.3208,32.3208,3.5061818266142577,False,False,False,False,True,0
626,0,2,1,57.0,0,0,12.35,1,4,U,1,30,1,12.35,24.7,2.5915163848462583,False,False,False,True,False,0
627,1,1,0,21.0,0,0,77.9583,2,1,D,1,29,1,77.9583,77.9583,4.368919865004903,False,False,True,False,False,0
628,0,3,1,26.0,0,0,7.8958,2,2,U,1,25,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
629,0,3,1,30.0,0,0,7.7333,1,2,U,1,24,1,7.7333,23.1999,2.167143305297764,False,False,True,False,False,0
630,1,1,1,80.0,0,0,30.0,2,2,A,1,36,1,30.0,30.0,3.4339872044851463,False,False,False,False,True,0
631,0,3,1,51.0,0,0,7.0542,2,2,U,1,27,1,7.0542,21.162599999999998,2.086193694502369,False,False,False,True,False,0
632,1,1,1,32.0,0,0,30.5,0,4,B,1,25,1,30.5,30.5,3.449987545831587,False,False,True,False,False,0
633,0,1,1,30.0,0,0,0.0,2,2,U,1,29,1,0.0,0.0,0.0,False,False,True,False,False,0
634,0,3,0,9.0,3,2,27.9,2,1,U,6,18,0,4.6499999999999995,83.69999999999999,3.3638415951183864,True,False,False,False,False,1
635,1,2,0,28.0,0,0,13.0,2,1,U,1,17,1,13.0,26.0,2.6390573296152584,False,False,True,False,False,0
636,0,3,1,32.0,0,0,7.925,2,2,U,1,26,1,7.925,23.775,2.188856327665703,False,False,True,False,False,0
637,0,2,1,31.0,1,1,26.25,2,2,U,3,19,0,8.75,52.5,3.305053521109253,False,False,True,False,False,0
638,0,3,0,41.0,0,5,39.6875,2,3,U,6,38,0,6.614583333333333,119.0625,3.705920919968788,False,False,False,True,False,0
639,0,3,1,30.0,1,0,16.1,2,2,U,2,26,0,8.05,48.300000000000004,2.8390784635086144,False,False,True,False,False,0
640,0,3,1,20.0,0,0,7.8542,2,2,U,1,22,1,7.8542,23.5626,2.180891922715322,False,False,True,False,False,0
641,1,1,0,24.0,0,0,69.3,0,1,B,1,20,1,69.3,69.3,4.252771798816619,False,False,True,False,False,0
642,0,3,0,2.0,3,2,27.9,2,1,U,6,29,0,4.6499999999999995,83.69999999999999,3.3638415951183864,True,False,False,False,False,1
643,1,3,1,30.0,0,0,56.4958,2,2,U,1,15,1,56.4958,169.4874,4.05171190165724,False,False,True,False,False,0
644,1,3,0,0.75,2,1,19.2583,0,1,U,4,22,0,4.814575,57.774899999999995,3.0085645861193133,True,False,False,False,False,1
645,1,1,1,48.0,1,0,76.7292,0,2,D,2,25,0,38.3646,76.7292,4.353230991152628,False,False,False,True,False,0
646,0,3,1,19.0,0,0,7.8958,2,2,U,1,17,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
647,1,1,1,56.0,0,0,35.5,0,4,A,1,35,1,35.5,35.5,3.597312260588446,False,False,False,True,False,0
648,0,3,1,30.0,0,0,7.55,2,2,U,1,18,1,7.55,22.65,2.145931282948669,False,False,True,False,False,0
649,1,3,0,23.0,0,0,7.55,2,1,U,1,31,1,7.55,22.65,2.145931282948669,False,False,True,False,False,0
650,0,3,1,30.0,0,0,7.8958,2,2,U,1,17,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
651,1,2,0,18.0,0,1,23.0,2,1,U,2,19,0,11.5,46.0,3.1780538303479458,False,True,False,False,False,0
652,0,3,1,21.0,0,0,8.4333,2,2,U,1,30,1,8.4333,25.299899999999997,2.2442459824059346,False,False,True,False,False,0
653,1,3,0,21.0,0,0,7.8292,1,1,U,1,29,1,7.8292,23.4876,2.17806441028492,False,False,True,False,False,0
654,0,3,0,18.0,0,0,6.75,1,1,U,1,28,1,6.75,20.25,2.0476928433652555,False,True,False,False,False,0
655,0,2,1,24.0,2,0,73.5,2,2,U,3,25,0,24.5,147.0,4.310799125385514,False,False,True,False,False,0
656,0,3,1,30.0,0,0,7.8958,2,2,U,1,21,1,7.8958,23.6874,2.1855792552411137,False,False,True,False,False,0
657,0,3,0,32.0,1,1,15.5,1,3,U,3,29,0,5.166666666666667,46.5,2.803360380906535,False,False,True,False,False,0
658,0,2,1,23.0,0,0,13.0,2,2,U,1,28,1,13.0,26.0,2.6390573296152584,False,False,True,False,False,0
659,0,1,1,58.0,0,2,113.275,0,2,D,3,26,0,37.75833333333333,113.275,4.738607824217808,False,False,False,True,False,0
660,1,1,1,50.0,2,0,133.65,2,4,U,3,29,0,44.550000000000004,133.65,4.902678819257608,False,False,False,True,False,0
